Location,RL,Date,Species ,Pass,PassTime,Count,TL,FL,W,Tag,Recap,Biop,Mortality,StreamW,Depletion
Plimpton,236,3-Oct-25,WCT,1,,1,,176,56,434712,1,7,,3.3,2
CCT,261,1-Jul-25,WCT,2,1594,1,,163,56.1,436223,,,,1.8,1
CCT,261,9-Sep-25,WCT,1,,1,,171,56.1,687887,,,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,176,56.3,688060,,,,7.2,2
CCT,261,1-Jul-25,WCT,1,1457,1,173,162,56.4,437923,,,,1.8,1
CCT,261,1-Jul-25,WCT,3,1352,1,,166,56.5,432777,,,,1.8,1
Cow,250,27-Sep-25,WCT,1,,1,,175,56.5,435750,,,,7.2,2
CCT,261,9-Sep-25,WCT,1,,1,,183,56.5,687661,,,,1.8,2
Cow,295,2-Jul-25,WCT,3,,1,,171,56.7,435386,,,,7.2,1
CCT,261,9-Sep-25,WCT,1,,1,,178,56.8,437456,1,,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,180,56.8,,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,178,57.1,,,,,7.2,2
Cow,295,2-Jul-25,WCT,3,,1,,173,57.2,437957,,,,7.2,1
CCT,261,9-Sep-25,WCT,1,,1,,178,57.3,687912,,3,,1.8,2
Buffalo,294,10-Oct-25,WCT,1,,1,,180,57.4,442890,1,,,1.5,2
Dry,210,9-Jul-25,WCT,1,,1,,177,57.7,442373,,,,3.3,1
CCT,261,1-Jul-25,WCT,2,1594,1,,157,57.9,442216,,,,1.8,1
Cow,250,27-Sep-25,WCT,1,,1,,180,57.9,687994,,,,7.2,2
Buffalo,294,15-Jul-25,WCT,1,,1,,176,58,433750,,,,1.5,1
Buffalo,294,15-Jul-25,WCT,2,2951,1,,174,58,441564,,,,1.5,1
Pintler,205,7-Jul-25,WCT,2,1282,1,,158,58.3,,,,mort,5.9,1
CCT,261,1-Jul-25,WCT,1,1457,1,175,165,58.5,437237,,,,1.8,1
Cow,250,27-Sep-25,WCT,1,,1,,181,58.5,,,,,7.2,2
Pintler,205,2-Oct-25,WCT,3,,1,,177,59,388246,,,,5.9,2
CCT,261,1-Jul-25,WCT,3,1352,1,,170,59.4,,,,mort,1.8,1
CCT,261,9-Sep-25,WCT,2,,1,,174,59.5,433800,1,,,1.8,2
Cow,295,2-Jul-25,WCT,1,,1,,193,59.6,441978,,,,7.2,1
CLT,251,25-Sep-25,WCT,1,,1,,180,59.6,687885,,,,4.15,2
CCT,261,9-Sep-25,WCT,1,,1,,180,59.9,687861,,7,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,180,59.9,688143,,,,7.2,2
Buffalo,294,10-Oct-25,WCT,2,,1,,185,59.9,688369,,3,,1.5,2
Buffalo,294,10-Oct-25,WCT,3,,1,,182,60,688409,,7,,1.5,2
Cow,250,27-Sep-25,WCT,1,,1,,185,60,688004,,,,7.2,2
CCT,261,1-Jul-25,WCT,1,1457,1,170,160,60.6,444898,,,,1.8,1
CCT,261,1-Jul-25,WCT,1,1457,1,179,168,60.6,444606,,,,1.8,1
CCT,261,1-Jul-25,WCT,2,1594,1,,169,60.6,433800,,,,1.8,1
CCT,261,9-Sep-25,WCT,1,,1,,183,60.7,687695,,,,1.8,2
Dry,210,4-Oct-25,WCT,2,,1,,186,60.7,688384,,3,,3.3,2
CCT,261,1-Jul-25,WCT,1,1457,1,172,162,60.8,434105,,,,1.8,1
CLT,251,25-Sep-25,WCT,1,,1,,192,61,687751,,,,4.15,2
CCT,261,1-Jul-25,WCT,1,1457,1,176,166,61.4,444333,,,,1.8,1
Cow,250,27-Sep-25,WCT,1,,1,,183,61.5,688051,,,,7.2,2
Cow,295,2-Jul-25,WCT,2,,1,,178,61.7,441568,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,181,61.7,688183,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,185,61.7,688194,,,,7.2,2
CCT,261,9-Sep-25,WCT,1,,1,,177,61.9,687668,,,,1.8,2
Cow,295,2-Jul-25,WCT,1,,1,,178,62.2,435154,,,,7.2,1
Buffalo,294,15-Jul-25,WCT,1,,1,,175,62.2,442572,,,,1.5,1
Pintler,205,7-Jul-25,WCT,1,1456,1,,165,62.3,441595,,,,5.9,1
CCT,261,9-Sep-25,WCT,2,,1,,184,62.3,687629,,,,1.8,2
CCT,261,9-Sep-25,WCT,2,,1,,174,62.4,437959,,,,1.8,2
CCT,261,1-Jul-25,WCT,1,1457,1,169,158,62.5,435911,,,,1.8,1
CCT,261,1-Jul-25,WCT,2,1594,1,,183,62.8,437292,,,,1.8,1
CCT,261,1-Jul-25,WCT,2,1594,1,,172,63,433232,,,,1.8,1
Cow,295,2-Jul-25,WCT,1,,1,,177,63,,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,183,63.1,688128,,,,7.2,2
CCT,261,9-Sep-25,WCT,1,,1,,186,63.1,687649,,,,1.8,2
CCT,261,1-Jul-25,WCT,2,1594,1,,161,63.4,442822,,,,1.8,1
CCT,261,9-Sep-25,WCT,1,,1,,188,63.4,687638,,,,1.8,2
CCT,261,1-Jul-25,WCT,1,1457,1,174,164,63.6,434736,,,,1.8,1
CCT,261,9-Sep-25,WCT,1,,1,,178,63.7,437237,1,,,1.8,2
Alkali,250,11-Oct-25,WCT,1,,1,,179,64,,,1,,1.7,2
Jerry,250,9-Oct-25,WCT,1,,1,,186,64,444519,1,3,,2.25,2
Buffalo,294,15-Jul-25,WCT,2,2951,1,,181,64.2,441227,,,,1.5,1
CCT,261,9-Sep-25,WCT,2,,1,,179,64.2,443079,1,,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,186,64.2,,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,181,64.3,435386,1,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,189,64.6,688076,,,,7.2,2
Dry,210,9-Jul-25,WCT,1,,1,,183,64.7,443559,,,,3.3,1
Cow,250,27-Sep-25,WCT,1,,1,,185,64.8,443957,,,,7.2,2
Alkali,250,16-Jul-25,WCT,1,,1,,176,65.1,434902,,,,1.7,1
Cow,295,2-Jul-25,WCT,3,,1,,187,65.2,441187,,,,7.2,1
CCT,261,9-Sep-25,WCT,1,,1,,179,65.3,687651,,,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,181,65.3,688165,,,,7.2,2
CCT,261,9-Sep-25,WCT,1,,1,,185,65.4,687647,,,,1.8,2
CCT,261,9-Sep-25,WCT,1,,1,,194,65.7,687897,,2,,1.8,2
CCT,261,9-Sep-25,WCT,1,,1,,184,65.8,687888,,1,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,187,65.8,444571,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,190,66.5,,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,186,66.7,436201,,,,7.2,1
Cow,250,27-Sep-25,WCT,2,,1,,193,66.7,440964,1,,,7.2,2
Dry,210,9-Jul-25,WCT,1,,1,,188,66.8,442750,,,,3.3,1
Alkali,250,16-Jul-25,WCT,2,,1,,178,67,441920,,,,1.7,1
CCT,261,9-Sep-25,WCT,1,,1,,185,67,432777,1,,,1.8,2
CCT,261,9-Sep-25,WCT,2,,1,,177,67.6,435329,,,,1.8,2
Cow,295,2-Jul-25,WCT,3,,1,,187,67.8,440964,,,,7.2,1
CCT,261,9-Sep-25,WCT,1,,1,,183,67.8,687723,,,,1.8,2
CCT,261,9-Sep-25,WCT,1,,1,,185,68,442566,1,,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,187,68.1,688187,,,,7.2,2
Cow,295,2-Jul-25,WCT,3,,1,,192,68.2,436026,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,190,68.2,441981,,,,7.2,2
CCT,261,9-Sep-25,WCT,2,,1,,185,68.3,444165,,,,1.8,2
Cow,295,2-Jul-25,WCT,3,,1,,179,68.8,436059,,,,7.2,1
Cow,250,27-Sep-25,WCT,2,,1,,183,68.9,434429,1,,,7.2,2
CCT,261,1-Jul-25,WCT,2,1594,1,,175,69,437281,,,,1.8,1
Pintler,205,7-Jul-25,WCT,1,1456,1,,180,69.2,442547,,,,5.9,1
CCT,261,9-Sep-25,WCT,2,,1,,184,69.2,434397,,,,1.8,2
Buffalo,294,15-Jul-25,WCT,1,,1,,190,69.6,437359,,,,1.5,1
Jerry,250,4-Aug-25,WCT,1,,1,,187,69.7,444519,,,,2.25,1
Cow,250,27-Sep-25,WCT,1,,1,,193,69.8,688161,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,188,70,,,,,7.2,2
CCT,261,1-Jul-25,WCT,1,1457,1,181,170,70.3,441557,,,,1.8,1
CCT,261,9-Sep-25,WCT,1,,1,,196,70.3,687641,,,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,193,70.4,688130,,,,7.2,2
CCT,261,1-Jul-25,WCT,1,1457,1,187,178,70.5,442757,,,,1.8,1
CCT,261,1-Jul-25,WCT,1,1457,1,184,172,70.7,443079,,,,1.8,1
CCT,261,1-Jul-25,WCT,1,1457,1,189,178,70.7,442372,,,,1.8,1
Cow,250,27-Sep-25,WCT,1,,1,,188,70.7,,,,,7.2,2
Buffalo,294,10-Oct-25,WCT,1,,1,,194,70.9,688499,,,,1.5,2
Cow,295,2-Jul-25,WCT,1,,1,,186,71,443488,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,193,71,,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,187,71.4,443867,,,mort,7.2,1
Cow,295,2-Jul-25,WCT,2,,1,,192,71.4,441751,,,,7.2,1
CCT,261,9-Sep-25,WCT,1,,1,,192,71.5,437292,1,10,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,193,71.5,,,,,7.2,2
CCT,261,1-Jul-25,WCT,1,1457,1,191,181,71.8,442566,,,,1.8,1
Cow,250,27-Sep-25,WCT,1,,1,,195,72.1,443086,,,,7.2,2
CCT,261,9-Sep-25,WCT,1,,1,,198,72.7,687910,,,,1.8,2
CCT,261,1-Jul-25,WCT,1,1457,1,178,167,72.8,436735,,,,1.8,1
Cow,295,2-Jul-25,WCT,1,,1,,188,73.1,441060,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,180,73.1,434764,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,188,73.2,,,,,7.2,1
Cow,295,2-Jul-25,WCT,2,,1,,196,73.2,434698,,,,7.2,1
Cow,295,2-Jul-25,WCT,2,,1,,200,73.3,438300,,,,7.2,1
CCT,261,9-Sep-25,WCT,1,,1,,185,73.3,687834,,,,1.8,2
Cow,295,2-Jul-25,WCT,3,,1,,181,73.5,434429,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,195,74,434030,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,191,74.9,,,,,7.2,1
CCT,261,1-Jul-25,WCT,2,1594,1,,172,75,443066,,,,1.8,1
CCT,261,9-Sep-25,WCT,1,,1,,184,75.4,444606,1,,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,192,75.6,,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,204,75.6,,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,196,75.9,438102,,,,7.2,1
CCT,261,1-Jul-25,WCT,1,1457,1,192,182,76.7,441072,,,,1.8,1
Cow,295,2-Jul-25,WCT,1,,1,,196,76.8,434164,,,,7.2,1
Buffalo,294,15-Jul-25,WCT,1,,1,,199,76.9,441197,,,,1.5,1
Cow,250,27-Sep-25,WCT,1,,1,,193,77,438683,,1,,7.2,2
CCT,261,1-Jul-25,WCT,2,1594,1,,176,77.8,444246,,,,1.8,1
Buffalo,294,15-Jul-25,WCT,1,,1,,196,77.9,443401,,,,1.5,1
Buffalo,294,15-Jul-25,WCT,1,,1,,191,78.3,434182,,,,1.5,1
Cow,250,27-Sep-25,WCT,1,,1,,191,78.4,688192,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,201,78.4,688216,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,194,78.6,688041,,,,7.2,2
CCT,261,1-Jul-25,WCT,1,1457,1,198,186,78.9,444590,,,,1.8,1
CCT,261,1-Jul-25,WCT,1,1457,1,185,173,79,436647,,,,1.8,1
Pintler,205,7-Jul-25,WCT,3,1220,1,,172,79.1,436041,,,,5.9,1
Cow,295,2-Jul-25,WCT,1,,1,,195,79.2,,,,,7.2,1
Dry,210,4-Oct-25,WCT,1,,1,,200,79.4,443559,1,1,,3.3,2
Buffalo,294,15-Jul-25,WCT,1,,1,,200,79.7,443733,,,,1.5,1
Cow,250,27-Sep-25,WCT,1,,1,,194,80.2,688115,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,197,80.3,688201,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,204,80.6,688172,,,,7.2,2
Alkali,250,11-Oct-25,WCT,1,,1,,201,81,,,10,,1.7,2
CCT,261,9-Sep-25,WCT,1,,1,,194,82,443066,1,4,,1.8,2
Cow,295,2-Jul-25,WCT,2,,1,,205,83.1,441075,,,,7.2,1
Cow,295,2-Jul-25,WCT,2,,1,,202,83.6,444342,,,,7.2,1
CCT,261,9-Sep-25,WCT,1,,1,,198,83.7,687886,,,,1.8,2
Buffalo,294,10-Oct-25,WCT,1,,1,,200,83.8,434182,1,5,,1.5,2
Cow,295,2-Jul-25,WCT,1,,1,,201,84,,,,,7.2,1
Dry,210,9-Jul-25,WCT,1,,1,,209,84.1,434506,,,,3.3,1
Cow,250,27-Sep-25,WCT,2,,1,,198,84.3,434789,1,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,205,84.4,687823,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,198,84.5,444868,,,,7.2,2
Cow,295,2-Jul-25,WCT,2,,1,,195,85.2,434789,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,205,85.3,433025,1,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,211,85.6,442996,,,,7.2,1
CCT,261,9-Sep-25,WCT,1,,1,,196,85.6,438312,1,,,1.8,2
CCT,261,9-Sep-25,WCT,1,,1,,195,85.9,687692,,,,1.8,2
Cow,250,27-Sep-25,WCT,1,,1,,205,85.9,,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,199,86,444770,,,,7.2,1
Cow,295,2-Jul-25,WCT,1,,1,,202,86.3,433025,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,197,86.3,688025,,,,7.2,2
CCT,261,9-Sep-25,WCT,2,,1,,196,86.4,444550,1,,,1.8,2
Buffalo,294,10-Oct-25,WCT,3,,1,,200,86.7,688394,,2,,1.5,2
Cow,250,27-Sep-25,WCT,1,,1,,207,86.7,,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,209,86.9,,,,,7.2,2
Dry,210,9-Jul-25,WCT,1,,1,,203,87.1,443539,,,,3.3,1
Buffalo,294,10-Oct-25,WCT,1,,1,,197,87.1,688405,,1,,1.5,2
Cow,250,27-Sep-25,WCT,1,,1,,205,87.1,688105,,,,7.2,2
CCT,261,1-Jul-25,WCT,1,1457,1,195,184,87.2,438312,,,,1.8,1
Cow,250,27-Sep-25,WCT,1,,1,,211,87.2,443243,1,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,218,87.5,434414,,,,7.2,1
Buffalo,294,15-Jul-25,WCT,2,2951,1,,204,88,433913,,,,1.5,1
Cow,250,27-Sep-25,WCT,1,,1,,202,88,,,,,7.2,2
Alkali,250,16-Jul-25,WCT,2,,1,,193,88.3,444549,,,,1.7,1
Cow,295,2-Jul-25,WCT,2,,1,,212,88.5,444605,,,,7.2,1
CCT,261,1-Jul-25,WCT,2,1594,1,,192,88.9,442290,,,,1.8,1
Cow,295,2-Jul-25,WCT,3,,1,,203,88.9,443965,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,203,90,688064,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,206,90.1,,,,,7.2,1
Cow,295,2-Jul-25,WCT,3,,1,,199,90.2,434335,,,,7.2,1
Cow,295,2-Jul-25,WCT,3,,1,,204,90.2,434131,,,,7.2,1
Buffalo,294,15-Jul-25,WCT,1,,1,,203,90.5,442445,,,,1.5,1
Cow,295,2-Jul-25,WCT,3,,1,,198,90.7,434196,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,206,91,,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,205,91.1,434141,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,203,91.1,688067,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,210,91.1,,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,213,91.1,438017,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,205,92.7,688167,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,209,93,,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,215,94.8,443243,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,205,94.9,687997,,,,7.2,2
Cow,295,2-Jul-25,WCT,3,,1,,211,95.6,444827,,,,7.2,1
CCT,261,1-Jul-25,WCT,1,1457,1,214,203,95.7,435378,,,,1.8,1
Cow,250,27-Sep-25,WCT,1,,1,,215,96.6,687927,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,212,97,687974,,,,7.2,2
Buffalo,294,15-Jul-25,WCT,1,,1,,204,97.4,437521,,,,1.5,1
CCT,261,9-Sep-25,WCT,1,,1,,209,98.5,442290,1,,,1.8,2
CCT,261,1-Jul-25,WCT,1,1457,1,205,193,98.9,442189,,,,1.8,1
Cow,250,27-Sep-25,WCT,1,,1,,210,99.1,441804,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,222,99.5,,,,,7.2,2
Alkali,250,16-Jul-25,WCT,1,,1,,199,99.9,441107,,,,1.7,1
Buffalo,294,15-Jul-25,WCT,1,,1,,217,100.8,443765,,,,1.5,1
Buffalo,294,15-Jul-25,WCT,3,2028,1,,209,100.9,436487,,,,1.5,1
Cow,295,2-Jul-25,WCT,3,,1,,211,101.1,433167,,,,7.2,1
Buffalo,294,15-Jul-25,WCT,1,,1,,212,101.2,433940,,,,1.5,1
Buffalo,294,15-Jul-25,WCT,1,,1,,215,101.7,435526,,,,1.5,1
Cow,250,27-Sep-25,WCT,1,,1,,218,101.8,436814,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,219,102,688063,,,,7.2,2
Buffalo,294,15-Jul-25,WCT,3,2028,1,,208,102.1,438784,,,,1.5,1
Cow,250,27-Sep-25,WCT,1,,1,,215,103,,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,215,106.3,688208,,,,7.2,2
Cow,295,2-Jul-25,WCT,3,,1,,222,107,438800,,,,7.2,1
CCT,261,9-Sep-25,WCT,1,,1,,216,107,687877,,9,,1.8,2
Cow,295,2-Jul-25,WCT,1,,1,,217,107.5,,,,,7.2,1
Buffalo,294,15-Jul-25,WCT,2,2951,1,,211,107.6,444401,,,,1.5,1
Cow,295,2-Jul-25,WCT,1,,1,,218,108.1,442075,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,213,109.1,436888,,,,7.2,2
Cow,295,2-Jul-25,WCT,3,,1,,213,111.3,443525,,,,7.2,1
Cow,295,2-Jul-25,WCT,3,,1,,219,111.9,433208,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,223,111.9,,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,227,112.2,688104,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,221,113.2,434170,,,,7.2,1
Alkali,250,11-Oct-25,WCT,1,,1,,220,113.4,,,3,,1.7,2
Cow,295,2-Jul-25,WCT,1,,1,,236,113.8,438086,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,220,114.1,688133,,,,7.2,2
Jake Canyon,421,16-Jul-25,WCT,1,,1,,221,114.3,444142,,,,1.2,1
Cow,295,2-Jul-25,WCT,3,,1,,221,115.2,441735,,,,7.2,1
Buffalo,294,15-Jul-25,WCT,1,,1,,220,115.3,434867,,,,1.5,1
Cow,250,27-Sep-25,WCT,1,,1,,227,115.8,442097,,8,,7.2,2
Cow,295,2-Jul-25,WCT,2,,1,,224,118.2,444304,,,,7.2,1
Alkali,250,16-Jul-25,WCT,1,,1,,209,118.5,438185,,,,1.7,1
Cow,295,2-Jul-25,WCT,2,,1,,233,118.7,441042,,,,7.2,1
Alkali,250,11-Oct-25,WCT,1,,1,,222,120.1,444549,1,4,,1.7,2
Cow,250,27-Sep-25,WCT,1,,1,,224,121.8,688014,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,220,122.5,688213,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,216,123,688027,,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,233,123,435794,,4,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,223,123.2,438760,,,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,236,123.4,440964,1,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,234,123.6,435057,,3,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,233,123.7,436813,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,233,123.8,443208,,7,,7.2,2
Alkali,250,11-Oct-25,WCT,1,,1,,225,124.4,,,2,,1.7,2
Cow,295,2-Jul-25,WCT,1,,1,,230,124.8,,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,244,124.8,443823,,10,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,229,125,688179,,,,7.2,2
Cow,295,2-Jul-25,WCT,3,,1,,222,125.1,443760,,,,7.2,1
Cow,295,2-Jul-25,WCT,1,,1,,228,126.2,443984,,,,7.2,1
Cow,295,2-Jul-25,WCT,1,,1,,234,126.8,435330,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,236,127.1,,,,,7.2,2
Cow,295,2-Jul-25,WCT,3,,1,,235,127.5,437954,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,224,128.3,435488,,,,7.2,2
Jake Canyon,421,16-Jul-25,WCT,1,,1,,222,130,441922,,,,1.2,1
Alkali,250,16-Jul-25,WCT,1,,1,,229,135.5,443749,,,,1.7,1
Cow,295,2-Jul-25,WCT,3,,1,,229,135.8,444192,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,215,138.4,437403,,6,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,243,139.7,433353,,9,,7.2,2
Cow,250,27-Sep-25,WCT,2,,1,,236,140.3,444304,1,,,7.2,2
Cow,250,27-Sep-25,WCT,1,,1,,244,144.4,688039,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,236,145.6,438217,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,245,146.3,444499,,,,7.2,2
Cow,295,2-Jul-25,WCT,2,,1,,239,147.8,441546,,,,7.2,1
Buffalo,294,15-Jul-25,WCT,1,,1,,236,148.2,437110,,,,1.5,1
Cow,295,2-Jul-25,WCT,1,,1,,235,151,438262,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,248,151,688107,,,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,256,152.4,432624,,,,7.2,1
Cow,295,2-Jul-25,WCT,1,,1,,238,153,433377,,,,7.2,1
Cow,295,2-Jul-25,WCT,3,,1,,239,155.7,441999,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,248,156.4,483487,1,2,,7.2,2
Buffalo,294,15-Jul-25,WCT,2,2951,1,,251,156.5,443914,,,,1.5,1
Cow,295,2-Jul-25,WCT,3,,1,,236,157.9,438487,,,,7.2,1
Jake Canyon,421,16-Jul-25,WCT,1,,1,,220,161.2,435894,,,,1.2,1
CCT,261,9-Sep-25,WCT,1,,1,,231,162.9,687889,,5,,1.8,2
Cow,295,2-Jul-25,WCT,1,,1,,248,163,441012,,,,7.2,1
Jake Canyon,421,16-Jul-25,WCT,1,,1,,223,163.4,444911,,,,1.2,1
Alkali,250,11-Oct-25,WCT,1,,1,,243,166.3,,,5,,1.7,2
Cow,250,27-Sep-25,WCT,1,,1,,256,166.7,,,,,7.2,2
Cow,295,2-Jul-25,WCT,3,,1,,245,167.8,441791,,,,7.2,1
Buffalo,294,15-Jul-25,WCT,1,,1,,254,168.4,442978,,,,1.5,1
Cow,250,27-Sep-25,WCT,1,,1,,210,187,442848,,,,7.2,2
Buffalo,294,15-Jul-25,WCT,1,,1,,264,196.7,444446,,,,1.5,1
Cow,295,2-Jul-25,WCT,2,,1,,270,202.2,437915,,,,7.2,1
Alkali,250,11-Oct-25,WCT,1,,1,,261,204.1,,,6,,1.7,2
Cow,295,2-Jul-25,WCT,1,,1,,275,214.2,434749,,,,7.2,1
Cow,250,27-Sep-25,WCT,1,,1,,277,242.4,438547,,5,,7.2,2
Cow,295,2-Jul-25,WCT,1,,1,,286,254.7,441941,,,,7.2,1
Cow,295,2-Jul-25,WCT,1,,1,,287,264.4,433668,,,,7.2,1
Cow,295,2-Jul-25,WCT,3,,1,,311,339.4,440981,,,,7.2,1
Alkali,250,11-Oct-25,WCT,1,,1,,330,380,,,8,,1.7,2
CLT,251,25-Sep-25,WCT,3,,1,,37,0.4,,,,mort,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,40,,,,,,4.15,2
CCT,261,9-Sep-25,WCT,3,,1,,41,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,42,,,,,,1.8,2
CLT,251,25-Sep-25,WCT,1,,1,,45,,,,,,4.15,2
CCT,261,9-Sep-25,WCT,3,,1,,51,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,51,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,51,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,52,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,53,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,54,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,56,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,56,,,,,,1.8,2
CCT,261,9-Sep-25,WCT,3,,1,,56,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,2,,1,,56,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,56,,,,,,7.2,2
CCT,261,9-Sep-25,WCT,3,,1,,59,,,,,,1.8,2
Cow,250,27-Sep-25,WCT,3,,1,,59,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,62,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,63,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,64,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,3,,1,,64,,,,,,7.2,2
CLT,251,25-Sep-25,WCT,1,,1,,67,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,67,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,67,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,67,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,69,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,70,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,74,,,,,,4.15,2
CLT,251,25-Sep-25,WCT,1,,1,,76,,,,,,4.15,2
Cow,250,27-Sep-25,WCT,2,,1,,76,,,,,,7.2,2
Cow,250,27-Sep-25,WCT,3,,1,,76,,,,,,7.2,2
